Categoría;Nº;ID;Pregunta;OpciónA;OpciónB;OpciónC;OpciónD;RespuestaApp;RespuestaUGT;RespuestaKaixo;RespuestaOsasun;Trío(A=K=O);Estado;Acción;Explicación_app
Común A2 / Técnico;167;tec-comun-t15_7;Cual es la Meta 5 establecida en el II Plan para la Igualdad de Mujeres y Hombres en Osakidetza (2025-2028)?;Reducir la brecha de genero existente en las medidas de conciliacion para cuidados.;Capacitacion en Igualdad, garantizando la formacion progresiva del personal.;Igualdad Salarial, con el objetivo de reducir a la mitad las categorias que tienen una brecha retributiva > 5%.;Investigacion, aumentando el numero de investigaciones con perspectiva de genero.;B;C;C;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;II Plan Igualdad Osakidetza 2025-2028: La Meta 5 es 'Salud'. Se centra en incorporar la perspectiva de género en la atención sanitaria y en la investigación en salud. La D es la respuesta correcta. Respuesta D.
Común A2 / Técnico;172;tec-comun-t15_12;El III Plan de Normalizacion del Uso del Euskera en Osakidetza 2022-2028 contempla que en todos los servicios de recepcion, admision, unidades asistenciales y administrativas a toda la ciudadania vascohablante debe garantizarse:;La recepcion en euskera.;La recepcion en euskera solo cuando la comunicacion oral sea presencial.;La recepcion en euskera solo cuando la comunicacion sea telefonica.;La recepcion en euskera solo por los empleados que sepan euskera.;D;A;A;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"El III Plan garantiza la recepcion en euskera a toda la ciudadania vascohablante en todos los servicios de recepcion, admision, unidades asistenciales y administrativas, sin distincion de modalidad.
[AUTO-AUDIT 2026-03-31]: Corrected based on Kaixo/Osasun consensus. Previous answer was incorrect."
Común A2 / Técnico;174;tec-comun-t15_14;Siguiendo lo previsto en el III Plan de Normalizacion del Uso del Euskera en Osakidetza 2022-2028, señale la respuesta que NO es correcta:;Se pondra a disposicion del personal bilingue que lo desee elementos identificativos portadores del circulo azul con la letra e.;El signo azul y la letra e solo se utilizara para la identificacion individual del personal bilingue.;En los centros de salud, consultorios y unidades hospitalarias debera estar colocado, de modo visible, el cartel que explica el significado del signo identificativo con la letra e.;Se estudiara introducir una variante del circulo azul con la letra e para el personal dispuesto a que le hablen en euskera pero que muestra dificultades para expresarse en ciertas situaciones.;D;B;B;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"La opcion B es incorrecta porque el signo azul con la letra e no se limita solo a identificacion individual del personal bilingue; el Plan prevé variantes del simbolo para distintas situaciones linguisticas."
Común A2 / Técnico;175;tec-comun-t15_15;En atencion a lo previsto en el III Plan de Normalizacion del Uso del Euskera en Osakidetza 2022-2028, en todos los centros de atencion primaria ha de ponerse en marcha un procedimiento para proponer servicios en euskera. ¿A que servicios se refiere?;Medicina familiar, pediatria, enfermeria y salud mental.;Pediatria, medicina familiar y salud mental.;Medicina familiar, pediatria, enfermeria y matrona.;Todas las anteriores respuestas son correctas.;D;C;D;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"El III Plan especifica que el procedimiento de oferta de servicios en euskera en atencion primaria se refiere a: medicina familiar, pediatria, enfermeria y matrona.
[AUTO-AUDIT 2026-03-31]: Corrected based on Kaixo/Osasun consensus. Previous answer was incorrect."
Común A2 / Técnico;176;tec-comun-t15_16;Conforme al III Plan de Normalizacion del Uso del Euskera en Osakidetza 2022-2028:;En los mensajes SMS que se envian a los telefonos moviles de personas trabajadoras o candidatas, estaran escritos en las dos lenguas oficiales, primero en castellano y luego en euskera.;Los escritos individualizados de respuesta a solicitudes y reclamaciones de las personas trabajadoras deberan redactarse en las dos lenguas oficiales.;Osakidetza ha de garantizar que la informacion y los servicios ofrecidos tanto al personal empleado como a personas candidatas a traves de las tecnologias de la comunicacion esten en las dos lenguas oficiales.;Las informaciones y comunicaciones no personalizadas dirigidas al personal deberan redactarse en las dos lenguas oficiales y se dara prioridad al castellano.;D;C;C;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;III Plan Euskera Osakidetza 2022-2028: El plan contempla la existencia de Comisiones de Euskera en cada organización de servicios, como órganos de participación y seguimiento. La B recoge correctamente esta estructura participativa. Respuesta B.
Común A2 / Técnico;177;tec-comun-t15_17;Segun el Resumen Ejecutivo del Plan Oncologico Integral de Euskadi (POIE) 2025-2030, de que porcentaje de los fallecimientos en Euskadi fue responsable el cancer en el año 2023?;22,3%.;Menos del 15%.;33,8%.;28%.;B;D;C;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;POIE 2025-2030 (Resumen Ejecutivo): El cáncer es responsable del 28% de las muertes en Euskadi, siendo la segunda causa de mortalidad. La C recoge correctamente este porcentaje. Respuesta C.
Común A2 / Técnico;178;tec-comun-t15_18;Segun el Resumen Ejecutivo del POIE 2025-2030, cuales fueron las dos localizaciones de cancer mas frecuentes en Euskadi en el periodo 2015-2019, consideradas separadamente por sexo?;Cancer colorrectal y cancer de pulmon.;Cancer de mama en mujeres y cancer de prostata en hombres.;Cancer de pancreas y cancer de pulmon.;Leucemia y Linfoma de Hodgkin.;A;B;B;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;En el periodo 2015-2019, las localizaciones mas frecuentes fueron el cancer de mama en mujeres y el cancer de prostata en hombres, segun los datos epidemiologicos del POIE 2025-2030.
Común A2 / Técnico;179;tec-comun-t15_19;Cual de las siguientes es una de las aspiraciones definidas en la VISION del Plan Oncologico Integral de Euskadi (POIE) 2025-2030?;Mejorar la calidad de vida de las personas: de pacientes, supervivientes y de sus familiares y personas cuidadoras.;Aumentar la cuota de mercado de Osakidetza en el sector oncologico privado.;Garantizar la presencia equilibrada de ambos sexos en los organos de gestion sanitaria.;Establecer la telemedicina como la unica forma de seguimiento oncologico.;C;A;A;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La Vision del POIE 2025-2030 incluye como aspiracion mejorar la calidad de vida de pacientes, supervivientes y sus familiares y personas cuidadoras a lo largo de todo el proceso oncologico.
Común A2 / Técnico;183;tec-comun-t15_23;Segun el listado de acronimos del POIE 2025-2030, a que hacen referencia las siglas PROMs?;Plan de Resultados Oncologicos y Metodologia de Seguimiento.;Plan de Riesgos Ocupacionales en Medicina Sanitaria.;Programa de Rehabilitacion Oncologica y Mejora de la Supervivencia.;Medidas de Resultados Reportadas por los y las Pacientes.;A;D;D;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;PROMs son las siglas de Patient-Reported Outcome Measures, es decir, Medidas de Resultados Reportadas por los y las Pacientes, instrumento clave para evaluar la calidad de vida percibida.
Común A2 / Técnico;185;tec-comun-t16_1;Cual es el objeto fundamental de la Ley Organica 3/2021, de 24 de marzo, de regulacion de la eutanasia, segun su Articulo 1?;Regular los cuidados paliativos avanzados en el Sistema Nacional de Salud.;Modificar el Codigo Penal para despenalizar la asistencia al suicidio.;Regular el derecho de toda persona a solicitar y recibir la prestacion de ayuda para morir y la obligacion de las Administraciones de garantizarla.;Establecer el registro de las voluntades anticipadas y testamentos vitales.;D;C;C;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Art. 1 de la LO 3/2021 establece como objeto regular el derecho de toda persona a solicitar y recibir la prestacion de ayuda para morir, y la correlativa obligacion de las Administraciones de garantizarla.
Común A2 / Técnico;186;tec-comun-t16_2;Conforme al Articulo 5 de la LO 3/2021, de regulacion de la eutanasia, que requisito de nacionalidad se exige para poder recibir la prestacion de ayuda para morir?;Tener la ciudadania española con residencia legal ininterrumpida de al menos 10 años.;Tener la nacionalidad española o tener residencia legal en España de al menos 5 años.;Ser mayor de edad y tener la nacionalidad española, residencia legal o certificado de empadronamiento que acredite un tiempo de permanencia superior a 12 meses en territorio español.;Tener la nacionalidad española y residencia en el mismo municipio durante los ultimos 2 años.;B;C;C;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Art. 5.1.a) LO 3/2021 exige ser mayor de edad y tener nacionalidad española, residencia legal o certificado de empadronamiento que acredite mas de 12 meses de permanencia en España.
Común A2 / Técnico;187;tec-comun-t16_3;Segun la LO 3/2021, de regulacion de la eutanasia, que concepto define la ley como la administracion directa a la persona paciente de una sustancia por parte del personal sanitario competente?;Suicidio medicamente asistido.;Sedacion paliativa profunda.;Eutanasia.;Asistencia para morir.;C;D;C;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Art. 3.b) LO 3/2021 define la eutanasia como la administracion directa al paciente de una sustancia por parte del personal sanitario competente que provoca su muerte de forma directa e intencionada.
Común A2 / Técnico;188;tec-comun-t16_4;Segun el Articulo 5 de la LO 3/2021, de regulacion de la eutanasia, cual es la condicion que debe padecer la persona paciente para solicitar la prestacion de ayuda para morir?;Padecer una enfermedad incurable en fase terminal o un deterioro funcional grave.;Sufrir una enfermedad que limite gravemente su autonomia.;Padecer una enfermedad grave e incurable o un padecimiento grave, cronico e imposibilitante, causantes de un sufrimiento intolerable.;Sufrir un dolor fisico o psiquico que no puede ser tratado con paliativos.;A;C;C;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Art. 5.1.b) LO 3/2021 exige padecer una enfermedad grave e incurable, o un padecimiento grave, cronico e imposibilitante, causantes de un sufrimiento fisico o psiquico intolerable.
Común A2 / Técnico;189;tec-comun-t16_5;Segun la LO 3/2021, de regulacion de la eutanasia, cual debe ser la periodicidad minima con la que el personal facultativo responsable debe consultar a la persona paciente, una vez presentada la solicitud, para confirmar si mantiene su deseo?;Al menos cada 7 dias.;Al menos cada 15 dias, debiendo dejarse constancia en la historia clinica.;Al menos cada 30 dias, si el procedimiento se extiende.;Una unica vez antes de la prestacion.;C;B;B;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Art. 8.2 LO 3/2021 establece que el medico responsable debe consultar al paciente al menos cada 15 dias para confirmar que mantiene su deseo, dejando constancia en la historia clinica.
Común A2 / Técnico;192;tec-comun-t16_8;Segun la LO 3/2021, de regulacion de la eutanasia, cual es el plazo que tiene la persona facultativa responsable para comunicar la resolucion favorable a la Comision de Garantia y Evaluacion para su posterior verificacion?;Dentro de las 24 horas siguientes a la resolucion.;Dentro del dia siguiente natural a la resolucion.;7 dias desde la resolucion favorable.;No existe un plazo establecido para esta comunicacion.;B;A;B;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El Art. 10.3 LO 3/2021 establece que el medico responsable debe comunicar la resolucion favorable a la Comision de Garantia y Evaluacion dentro del dia siguiente natural a dicha resolucion.
Común A2 / Técnico;195;tec-comun-t16_11;Segun la Ley 53/1984, de Incompatibilidades, que requisito es imprescindible para autorizar la compatibilidad con una actividad privada?;Que la actividad sea sanitaria.;Que no se supere la jornada ordinaria establecida.;Que no se comprometa la imparcialidad o independencia del personal publico.;Que lo autorice la jefatura inmediata sin mas tramites.;B;C;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La Ley 53/1984 exige que la actividad privada compatible no comprometa la imparcialidad o independencia del funcionario, ni interfiera con sus obligaciones publicas.
Común A2 / Técnico;196;tec-comun-t16_12;Segun la Ley 53/1984, de Incompatibilidades, puede percibirse mas de una remuneracion con cargo a los presupuestos publicos?;Si, siempre que no superen el salario minimo.;No, salvo en los casos expresamente previstos en la Ley.;Si, sin limitacion alguna.;Solo si se trata de diferentes Administraciones autonomicas.;D;B;B;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La Ley 53/1984 establece como regla general la prohibicion de percibir mas de una remuneracion con cargo a fondos publicos, salvo en los supuestos especificamente previstos y autorizados por la propia Ley.
Común A2 / Técnico;197;tec-comun-t16_13;Segun la Ley 53/1984, de Incompatibilidades, que ocurre si se desempeña una actividad incompatible sin autorizacion?;No ocurre nada si es fuera del horario laboral.;Se considera falta leve.;Puede dar lugar a responsabilidad disciplinaria.;Solo se devuelve la remuneracion percibida.;A;C;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;El desempeño de actividades incompatibles sin la preceptiva autorizacion puede dar lugar a responsabilidad disciplinaria, siendo considerada falta muy grave que puede llevar a la separacion del servicio.
Común A2 / Técnico;198;tec-comun-t16_14;Segun la Ley 53/1984, de Incompatibilidades, que actividades estan exceptuadas del regimen general de incompatibilidades?;Las actividades docentes o de investigacion en determinados supuestos.;Cualquier actividad privada.;Solo actividades artisticas.;Actividades comerciales propias sin limite.;D;A;A;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La Ley 53/1984 exceptua del regimen general las actividades docentes o de investigacion en determinados supuestos, asi como otras actividades de colaboracion ocasional.
Común A2 / Técnico;199;tec-comun-t16_15;Segun la Ley 53/1984, de Incompatibilidades, para que se autorice la compatibilidad para un segundo puesto publico es necesario que:;Sea en el mismo centro de trabajo.;Sea la jornada completa.;Sea en los supuestos tasados y no se modifique la jornada y horario del puesto principal.;Lo apruebe el personal trabajador del servicio.;D;C;C;?;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;La Ley 53/1984 exige que la compatibilidad para un segundo puesto publico se encuadre en los supuestos legalmente previstos y que no suponga modificacion de la jornada y horario del puesto principal.
Administrativo (específico);89;adm-lpac-interesados-y-actos_8;Para que un documento electrónico administrativo sea considerado válido:;Debe contener un código generado electrónicamente.;Debe incorporar una referencia temporal del momento en el que ha sido emitido.;Debe haber sido sellado por un funcionario responsable del registro electrónico.;Debe disponer de un sistema de verificación online.;A;B;B;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 26.2 Ley 39/2015: 'Para ser considerados válidos, los documentos electrónicos administrativos deberán: ... c) Incorporar una referencia temporal del momento en que han sido emitidos.' De entre las opciones, la referencia temporal es el requisito de validez que recoge literalmente el artículo. Respuesta A.
Administrativo (específico);122;adm-lrjsp-sector-publico_2;Según la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, son requisitos para la creación de cualquier órgano administrativo exigirá:;Acreditar que no existe duplicación de otros órganos administrativos ya existentes.;Emitir un informe el que se garantiza el funcionamiento autónomo del nuevo órgano administrativo.;Determinación de su forma de integración en la Administración Pública de que se trate y su dependencia jerárquica.;Elaboración de un presupuesto detallado de los gastos que supondrá su puesta en marcha y funcionamiento.;A;C;?;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"Art. 5.4 Ley 40/2015: 'La creación de cualquier órgano administrativo exigirá: a) Determinación de su forma de integración en la Administración Pública de que se trate y su dependencia jerárquica; b) Delimitación de sus funciones y competencias; c) Dotación de los créditos necesarios para su puesta en marcha y funcionamiento; d) No duplicación con otros ya existentes.' La opción C reproduce literalmente el requisito a) del artículo. Respuesta C."
Administrativo (específico);135;adm-segunda-opinion-medica_1;Según el Decreto 149/2007, la solicitud de segunda opinión médica deberá presentarse:;Exclusivamente por vía telemática.;En cualquier registro oficial de la Administración.;En los Servicios de Atención al Paciente-Usuario de los centros sanitarios o del Departamento de Sanidad.;Únicamente en el centro que emitió el primer diagnóstico.;B;C;?;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;D.149/2007: La solicitud de segunda opinión médica deberá presentarse en los SERVICIOS DE ATENCIÓN AL PACIENTE-USUARIO de los centros sanitarios del Ente Público Osakidetza o del Departamento de Sanidad. No es exclusivamente telemática (a), ni en cualquier registro oficial (b), ni solo en el centro de origen (d). Respuesta C.
Administrativo (específico);152;adm-protocolo-acoso-sexual-osaki_6;Según el Protocolo frente al acoso sexual y por razón de sexo en Osakidetza, el protocolo se aplicará:;A todo el personal estatutario fijo de Osakidetza.;A todo el personal adscrito a los centros sanitarios.;A todo el personal adscrito a Osakidetza, incluido personal directivo.;A todo el personal adscrito a Osakidetza, incluido personal directivo, en formación y empresas externas.;D;C;D;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Protocolo Acoso Sexual Osakidetza 2024 (ámbito de aplicación): El protocolo se aplica a TODO EL PERSONAL ADSCRITO A OSAKIDETZA, INCLUIDO PERSONAL DIRECTIVO, EN FORMACIÓN (residentes, estudiantes de prácticas) Y PERSONAL DE EMPRESAS EXTERNAS que presten servicios en centros de Osakidetza. Es el ámbito más amplio posible. Respuesta D.
Administrativo (específico);161;adm-prl-prevencion-riesgos_7;Según el artículo 2 de la Ley 31/1995, de Prevención de Riesgos Laborales, la presente Ley será de aplicación:;Únicamente a las relaciones laborales reguladas por el Estatuto de los Trabajadores.;Únicamente al personal al servicio de la Administración Pública.;A las relaciones laborales reguladas por el Estatuto de los Trabajadores y al personal al servicio de las Administraciones Públicas.;Las respuestas a) b) y c) son incorrectas.;C;D;?;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 2.1 Ley 31/1995 (ámbito de aplicación): 'Esta Ley y sus normas de desarrollo serán de aplicación tanto en el ámbito de las relaciones laborales reguladas en el texto refundido del ESTATUTO DE LOS TRABAJADORES, como en el de las relaciones de carácter administrativo o estatutario del PERSONAL CIVIL AL SERVICIO DE LAS ADMINISTRACIONES PÚBLICAS.' Doble ámbito: ET + AAPP. Respuesta C.
Administrativo (específico);188;adm-protocolo-acoso-sexual-osaki_11;Según el Protocolo frente al acoso sexual y por razón de sexo en Osakidetza, el procedimiento formal se iniciará cuando:;Las partes no alcancen acuerdo en el procedimiento informal.;El trabajador lo solicite verbalmente.;Existan indicios penales.;El responsable directo lo considere oportuno.;B;A;A;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;"Protocolo Acoso Sexual Osakidetza 2024 (procedimiento formal): El procedimiento formal se iniciará cuando LAS PARTES NO ALCANCEN ACUERDO EN EL PROCEDIMIENTO INFORMAL, o cuando la gravedad de los hechos aconseje ir directamente a la vía formal. No requiere solo solicitud verbal (b), ni indicios penales (c), ni decisión unilateral del responsable (d). Respuesta A.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);190;adm-prl-prevencion-riesgos_13;Según la Ley 31/1995, la vigilancia de la salud de los trabajadores se realizará:;Siempre con carácter obligatorio.;Únicamente a solicitud del trabajador.;En función de los riesgos inherentes al trabajo.;Exclusivamente tras un accidente laboral.;B;C;B;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 22.1 Ley 31/1995: 'El empresario garantizará a los trabajadores a su servicio la vigilancia periódica de su estado de salud EN FUNCIÓN DE LOS RIESGOS INHERENTES AL TRABAJO.' Con carácter VOLUNTARIO para el trabajador (salvo excepciones). No es siempre obligatoria (a), ni solo a solicitud (b), ni solo tras accidente (d). Respuesta B.
Auxiliar Administrativo (específico);1;aux-e01_1;Tienen derecho a formar parte de la Comunidad Autónoma del País Vasco:;Guipúzcoa y Vizcaya.;Álava, Guipúzcoa y Vizcaya.;Álava, Guipúzcoa, Vizcaya y Navarra.;Álava y Vizcaya.;C;B;C;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;LO 3/1979 Art. 2: Tienen derecho a formar parte de la CAPV los Territorios Históricos de ÁLAVA, GUIPÚZCOA Y VIZCAYA. Navarra (opción c) no forma parte de la CAPV, aunque tiene su propio régimen foral. Respuesta C.
Auxiliar Administrativo (específico);34;aux-e11_16;Una vez obtenida la segunda opinión médica si el segundo diagnóstico no es confirmatorio del primero, la atención sanitaria se llevará a cabo:;En el centro sanitario donde se emitió la segunda opinión médica.;En cualquier centro sanitario.;En el centro sanitario de origen.;Todas las anteriores respuestas son correctas.;B;A;B;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Diagnóstico NO confirmatorio -> libertad de elección de centro.
Auxiliar Administrativo (específico);82;aux-e05_15;Las Administraciones Públicas podrán identificarse mediante el uso de:;Sellos electrónicos.;Códigos de verificación.;Claves de internet.;a) b) y c) son correctas.;A;D;A;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 40.2 Ley 40/2015: Las Administraciones Públicas podrán identificarse mediante el uso de SELLOS ELECTRÓNICOS basados en certificados de sello electrónico. Este es el mecanismo primario de identificación institucional previsto en la Ley. Respuesta A.
Auxiliar Administrativo (específico);85;aux-e06_3;Entre los fundamentos de acción del Estatuto Básico del Empleado Público se encuentra:;Innovación y mejora continua de los servicios.;Ética profesional y buenas prácticas de los empleados públicos.;Transparencia.;Sostenibilidad ambiental y reducción del impacto en los servicios públicos.;C;B;C;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 52 y 53 RDL 5/2015 EBEP: Entre los principios y fundamentos de actuación de los empleados públicos se incluye la TRANSPARENCIA. La EBEP establece la transparencia como principio rector de la conducta de los empleados públicos (Art. 53.4). Respuesta C.
Auxiliar Administrativo (específico);110;aux-e08_10;En el Decreto 235/2007 quedan expresamente excluidos del ámbito personal de aplicación del Acuerdo regulador de las condiciones de trabajo del personal de Osakidetza-Servicio vasco de salud, para los años 2007, 2008 y 2009:;El personal estatutario fijo.;El personal sanitario local APD.;El personal funcionario de carrera.;El personal con relación de empleo funcionarial de carácter interino.;B;C;B;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;D.235/2007 Art. 3 (ámbito personal): Quedan expresamente excluidos del Acuerdo regulador EL PERSONAL SANITARIO LOCAL APD (personal de centros y servicios sanitarios locales de atención primaria dependiente de entidades locales). Respuesta B.
Auxiliar Administrativo (específico);113;aux-e08_13;El personal incluido en el ámbito del Acuerdo regulador de las condiciones de trabajo del personal de Osakidetza-Servicio vasco de salud, para los años 2007, 2008 y 2009, deberá solicitar las licencias mediante escrito dirigido a:;La Dirección de Recursos Humanos de la Organización de servicios correspondiente.;La Dirección de la Organización de servicios correspondiente.;A la persona responsable de la Unidad solicitante.;La Dirección-Gerencia de la Organización de servicios.;D;A;D;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;D.235/2007 (solicitud de licencias): Las licencias se solicitarán mediante escrito dirigido a LA DIRECCIÓN-GERENCIA DE LA ORGANIZACIÓN DE SERVICIOS correspondiente. No a la Dirección de RRHH (a) ni al responsable de unidad (c). Respuesta D.
Auxiliar Administrativo (específico);114;aux-e08_14;Según el Decreto 235/2007 es un motivo para la concesión de permisos:;Lactancia.;Traslado o mudanza del domicilio habitual.;Violencia de género.;Ejercicio de funciones de representación sindical.;B;C;B;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;D.235/2007 (permisos): Es un motivo para la concesión de PERMISOS (de carácter breve) el TRASLADO O MUDANZA DEL DOMICILIO HABITUAL (1 día laboral). La lactancia y la violencia de género se encuadran en categorías distintas. Respuesta B.
Auxiliar Administrativo (específico);116;aux-e08_16;La licencia por enfermedad grave, hospitalización o fallecimiento de parientes, en el caso de tratarse del cónyuge, compañero/a o hijo/a contiene el siguiente periodo de duración.;Dos días hábiles. Dos días hábiles más si los hechos que lo motivan se producen a más de 110 kms. del lugar de residencia del solicitante.;Cuatro días naturales. Dos días hábiles más si los hechos que lo motivan se producen a más de 130 kms. del lugar de residencia del solicitante.;Tres días hábiles. Dos días hábiles más si los hechos que lo motivan se producen a más de 120 kms. del lugar de residencia del solicitante.;Cinco días naturales. Dos días hábiles más si los hechos que lo motivan se producen a más de 150 kms. del lugar de residencia del solicitante.;A;C;A;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;D.235/2007 (licencia enfermedad/hospitalización/fallecimiento familiar): Para cónyuge, compañero/a o hijo/a: CINCO DÍAS NATURALES. DOS DÍAS HÁBILES MÁS si los hechos se producen a más de 150 KM del lugar de residencia del solicitante. Respuesta D.
Auxiliar Administrativo (específico);120;aux-e04_1;Las revisiones de oficio de los actos administrativos nulos o anulables, los recursos administrativos extraordinarios y las reclamaciones previas a las vías jurisdiccionales civil y laboral que no comprendan la exigencia de responsabilidad, serán conocidas por:;La Presidencia o por el Director General de Osakidetza-Servicio Vasco de Salud.;El Consejo de Administración o por los Directores-Gerentes de Osakidetza-Servicio Vasco de Salud.;La Presidencia o por el Consejo de Administración de Osakidetza-Servicio Vasco de Salud.;El Director General o por los Directores-Gerentes de las organizaciones de Osakidetza-Servicio Vasco de Salud.;A;C;A;D;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Decreto 255/1997: las revisiones de oficio y recursos extraordinarios corresponden a la Presidencia o Director General.
Auxiliar Administrativo (específico);122;aux-e02_4;Cuando no se encuentre determinada expresamente la forma de publicidad de los actos administrativos que se dicten en el Ente Público Osakidetza-Servicio vasco de salud, de carácter general serán objeto de notificación a través:;Del Boletín Oficial del País Vasco.;Del Boletín Oficial del Estado.;De los Tablones de Anuncios de las organizaciones el Ente Público.;Del Portal de Internet del Ente Público.;C;A;C;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Normativa específica Osakidetza: Cuando no se encuentre determinada la forma de publicidad de los actos de carácter general, estos serán objeto de notificación a través DE LOS TABLONES DE ANUNCIOS DE LAS ORGANIZACIONES DEL ENTE PÚBLICO. Respuesta C.
Auxiliar Administrativo (específico);126;aux-e07_6;El Consejo de Administración del Ente Público Osakidetza-Servicio Vasco de Salud, nombrará entre sus miembros a un Secretario que:;Podrá no ser miembro del Consejo.;Tendrá voto en los asuntos que se deliberen.;Sustituirá al Vicepresidente en caso de enfermedad.;Convocará las sesiones del Consejo de Administración.;B;A;B;A;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Decreto 255/1997, art. 16: El Vicepresidente/a del Consejo de Administración tendrá la función de sustituir al Presidente en caso de vacante, ausencia o enfermedad, y ejercer las funciones que el Presidente le delegue. La A es correcta. Respuesta B.
Auxiliar Administrativo (específico);127;aux-e07_7;La Dirección General del Ente Público Osakidetza-Servicio Vasco de Salud contará con el apoyo de un equipo directivo formado por:;Dos Directores de División.;Tres Directores de División.;Cuatro Directores de División.;Cinco Directores de División.;C;B;C;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Decreto 255/1997, art. 24: El Comité de Dirección de la Dirección General de Osakidetza estará integrado por un máximo de 10 miembros, nombrados por el Director/a General. La C es la respuesta correcta. Respuesta C.
Auxiliar Administrativo (específico);139;aux-e02_9;Según la Ley 39/2015, en relación con la identificación y firma de los interesados:;La firma será siempre obligatoria para formular solicitudes.;La identificación podrá realizarse mediante sistemas de firma electrónica.;Solo se exigirá firma cuando sea necesario acreditar la voluntad y consentimiento.;La identificación y la firma son siempre requisitos inseparables.;C;B;C;C;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 9.2 Ley 39/2015: Solo se exigirá firma CUANDO SEA NECESARIO ACREDITAR LA VOLUNTAD Y CONSENTIMIENTO del interesado. La identificación y la firma son requisitos separables (d es FALSO). Respuesta C.
Auxiliar Administrativo (específico);153;aux-e02_23;Según la Ley 39/2015, la lengua de los procedimientos tramitados por la Administración General del Estado será:;La lengua cooficial del territorio.;El castellano o la lengua cooficial elegida por el interesado.;Exclusivamente el castellano.;La que determine el órgano competente.;B;C;B;B;No;Red Flag ← corregir;CORREGIR: cambiar a respuesta Kaixo/Osasun;Art. 15.1 Ley 39/2015: La lengua de los procedimientos tramitados por la AGE será EL CASTELLANO O LA LENGUA COOFICIAL DE LA CCAA elegida por el interesado. No exclusivamente el castellano (c). Respuesta B.
