Categoría;Nº;ID;Pregunta;OpciónA;OpciónB;OpciónC;OpciónD;RespuestaApp;RespuestaUGT;RespuestaKaixo;RespuestaOsasun;Trío(A=K=O);Estado;Acción;Explicación_app
Administrativo (específico);59;adm-condiciones-trabajo-osakidetza_5;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009:;La jornada complementaria no tendrá en ningún caso la condición ni el tratamiento establecido para las horas extraordinarias. En consecuencia, no estará afectada por las limitaciones que respecto a la realización de horas extraordinarias establecen o puedan establecer otras normas y disposiciones, y su compensación o retribución específica son las que expresamente se fijan en el anexo correspondiente del presente Acuerdo.;La jornada complementaria tendrá la condición y el tratamiento establecido para las horas extraordinarias.;La jornada complementaria en algunos casos tendrá la condición y el tratamiento establecido para las horas extraordinarias.;a) b) y c) son incorrectas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"D.235/2007 Art. 28.4: 'La jornada complementaria NO TENDRÁ, en ningún caso, la condición ni los efectos de las HORAS EXTRAORDINARIAS.' La jornada complementaria es una categoría específica del ámbito sanitario, distinta y separada del régimen de horas extraordinarias. Respuesta D.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);59;adm-condiciones-trabajo-osakidetza_6;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009:;El personal tendrá derecho a disfrutar durante cada año completo de servicio de una vacación retribuida de 28 días laborales, computándose los sábados como laborales.;Para los que no alcancen el año de servicio la duración vacacional será proporcional al tiempo de servicio transcurrido desde la fecha de su ingreso o reingreso hasta el 31 de Diciembre del mismo año.;Las vacaciones no podrán ser compensadas, ni en todo ni en parte, en metálico, excepto cuando durante el transcurso del año se produzca la extinción de la relación de empleo, o sea declarado el trabajador en la situación de excedencia o de suspensión de funciones y aún no haya disfrutado o contemplado en su total disfrute el período vacacional.;a) b) y c) son correctas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"D.235/2007 regulación de vacaciones: a) Las vacaciones anuales son de 28 DÍAS LABORABLES [→ opción a: VERDAD]; b) Cuando no se haya completado el año, las vacaciones son PROPORCIONALES al tiempo trabajado [→ opción b: VERDAD]; c) Las vacaciones NO pueden ser COMPENSADAS ECONÓMICAMENTE (salvo extinción de la relación de servicio) [→ opción c: VERDAD]. Las tres afirmaciones son correctas. Respuesta D: a), b) y c) correctas.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);59;adm-condiciones-trabajo-osakidetza_9;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009:;En los casos de operaciones quirúrgicas que no precisen hospitalización, tanto de cónyuge, compañero, hijo como de familiares hasta 2.º grado de consanguinidad o afinidad o de grado aún más lejano si mediara convivencia estable debidamente acreditada, el trabajador dispondrá de una licencia de cinco días.;En los casos de operaciones quirúrgicas que no precisen hospitalización, tanto de cónyuge, compañero, hijo como de familiares hasta 2.º grado de consanguinidad o afinidad o de grado aún más lejano si mediara convivencia estable debidamente acreditada, el trabajador dispondrá de una licencia de un día.;En los casos de operaciones quirúrgicas que no precisen hospitalización, tanto de cónyuge, compañero, hijo como de familiares hasta 2.º grado de consanguinidad o afinidad o de grado aún más lejano si mediara convivencia estable debidamente acreditada, el trabajador dispondrá de una licencia de una semana.;En los casos de operaciones quirúrgicas que no precisen hospitalización, tanto de cónyuge, compañero, hijo como de familiares hasta 2.º grado de consanguinidad o afinidad o de grado aún más lejano si mediara convivencia estable debidamente acreditada, el trabajador dispondrá de una licencia de dos semanas.;B;B;B;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"D.235/2007 Art. 47.2: Por intervención quirúrgica SIN HOSPITALIZACIÓN que precise reposo domiciliario, de familiar hasta primer grado de consanguinidad o afinidad: 1 DÍA. La clave es 'sin hospitalización' — si hubiera hospitalización se aplicaría el plazo del Art. 47.1. Respuesta D.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);63;adm-condiciones-trabajo-osakidetza_7;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009, se denominan Licencias:;A las ausencias de trabajo no tipificadas ni justificadas en la correspondiente norma. Deberán solicitarse mediante escrito dirigido a la Dirección de Recursos Humanos de la Organización de servicios correspondiente, con una antelación mínima de 10 días, salvo que se determine otro plazo en la regulación correspondiente o concurran causas excepcionales que deberán ser justificadas posteriormente.;A las ausencias de trabajo, tipificadas y justificadas en la correspondiente norma. Deberán solicitarse mediante escrito dirigido a la Dirección de Recursos Humanos de la Organización de servicios correspondiente, con una antelación mínima de 30 días, salvo que se determine otro plazo en la regulación correspondiente o concurran causas excepcionales que deberán ser justificadas posteriormente.;A las ausencias de trabajo, tipificadas y justificadas en la correspondiente norma. Deberán solicitarse mediante escrito dirigido a la Dirección de Recursos Humanos de la Organización de servicios correspondiente, con una antelación mínima de 10 días, salvo que se determine otro plazo en la regulación correspondiente o concurran causas excepcionales que deberán ser justificadas posteriormente.;A las ausencias de trabajo, tipificadas y justificadas en la correspondiente norma. Deberán solicitarse verbalmente a la Dirección de Recursos Humanos de la Organización de servicios correspondiente, con una antelación mínima de 15 días, salvo que se determine otro plazo en la regulación correspondiente o concurran causas excepcionales que deberán ser justificadas posteriormente.;C;C;C;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.235/2007 Art. 39 (licencias): Las licencias son ausencias del puesto de trabajo TIPIFICADAS Y JUSTIFICADAS, que deben solicitarse POR ESCRITO con una antelación mínima de 10 DÍAS (salvo urgencia justificada). La opción C reproduce correctamente los elementos esenciales del régimen de licencias. Respuesta C.
Administrativo (específico);64;adm-condiciones-trabajo-osakidetza_8;Según el Decreto 235/2007, de 18 de diciembre, por el que se aprueba el Acuerdo regulador de las condiciones de trabajo del personal de OsakidetzaServicio vasco de salud, para los años 2007, 2008 y 2009, la licencia por enfermedad grave, hospitalización o fallecimiento de parientes es:;Cónyuge, compañero/a o hijo: Cinco días naturales. Dos días hábiles más, si los hechos que lo motivan se producen a más de 150 kms. del lugar de residencia del solicitante.;Cónyuge, compañero/a o hijo: Tres días naturales. Dos días hábiles más, si los hechos que lo motivan se producen a más de 150 kms. del lugar de residencia del solicitante.;Cónyuge, compañero/a o hijo: Un día natural. Dos días hábiles más, si los hechos que lo motivan se producen a más de 150 kms. del lugar de residencia del solicitante.;Cónyuge, compañero/a o hijo: Dos días naturales. Dos días hábiles más, si los hechos que lo motivan se producen a más de 150 kms. del lugar de residencia del solicitante.;A;A;A;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.235/2007 Art. 47.1.a (permisos por fallecimiento/enfermedad grave): Por fallecimiento, accidente o enfermedad graves de cónyuge, hijos o padres: 5 DÍAS NATURALES ampliables en 2 DÍAS HÁBILES cuando sea necesario desplazamiento superior a 150 km. Total máximo: 5 naturales + 2 hábiles. Respuesta A.
Administrativo (específico);68;adm-eapv-estatuto-autonomia_1;Tienen derecho a formar parte de la Comunidad Autónoma del País Vasco:;Guipúzkoa, Álava y Vizcaya.;Guipúzkoa, Álava, Vizcaya y Baja Navarra.;Guipúzkoa, Álava, Vizcaya, Zuberoa y Lapurdi.;Guipúzkoa, Álava, Vizcaya y Navarra.;D;D;D;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2 EAPV: 'Los Territorios Históricos que integran el País Vasco son: Álava, Guipúzcoa y Vizcaya, así como Navarra, siempre que esta última decida su incorporación de acuerdo con el procedimiento establecido en la disposición transitoria cuarta.' → Tienen derecho a formar parte: Álava + Guipúzcoa + Vizcaya (ya integradas) + Navarra (derecho de incorporación). Respuesta D.
Administrativo (específico);72;adm-eapv-estatuto-autonomia_5;Los poderes públicos vascos, en el ámbito de su competencia, adoptarán medidas que tienden a:;Impulsar políticas para la promoción de la salud de sus ciudadanos.;Fomentar el incremento del empleo y la estabilidad económica.;Garantizar la inclusión de personas extranjeras residentes en el País Vasco.;a) b) y c) son incorrectas.;B;B;B;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 9.2 EAPV: 'Los poderes públicos vascos, en el ámbito de su competencia, adoptarán aquellas medidas que tiendan a fomentar el incremento del empleo y la estabilidad económica.' Esta es la fórmula literal del artículo. Respuesta B.
Administrativo (específico);79;adm-eapv-estatuto-autonomia_12;En relación a las Leyes del Parlamento Vasco publicadas en el “Boletín Oficial del País Vasco”, a efectos de su vigencia regirá:;La fecha de publicación.;La fecha inmediatamente posterior al día de publicación.;La fecha de su aprobación.;La fecha inmediatamente posterior al día de su aprobación;A;A;A;B;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 27.4 EAPV (continuación): 'Para la entrada en vigor de las leyes, regirá a todos los efectos la fecha de publicación en el Boletín Oficial del País Vasco.' La fecha de referencia para la vigencia es la de publicación en el BOPV, no la de aprobación ni la posterior. Respuesta A.
Administrativo (específico);81;adm-lpac-interesados-y-actos_1;La Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas tiene por objeto:;Regular los procedimientos administrativos en las Administraciones Públicas.;Regular los requisitos de validez y eficacia de los actos administrativos.;Regular los apoderamientos en los procedimientos administrativos.;Regular los medios de identificación en los actos administrativos.;B;B;B;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"Art. 1.1 Ley 39/2015: 'Esta Ley tiene por objeto regular el procedimiento administrativo común de las Administraciones Públicas, incluyendo el sancionador y el de reclamación de responsabilidad de las AAPP, así como los principios a los que se ha de ajustar el ejercicio de la iniciativa legislativa y la potestad reglamentaria.' El objeto principal es el PROCEDIMIENTO administrativo común. Respuesta A.
[AUTO-AUDIT 2026-03-31]: Corrected to B based on Kaixo/Osasun consensus."
Administrativo (específico);82;adm-lpac-interesados-y-actos_2;En relación a la capacidad para obrar ante las Administraciones Públicas de las personas menores de edad para el ejercicio y defensa de aquellos de sus derechos e intereses cuya actuación esté permitida por el ordenamiento jurídico se establece que:;Tendrán capacidad de obrar SÓLO las personas que ejercen la patria potestad, tutela o curatela de las personas menores de edad.;Las personas menores de edad tendrán capacidad de obrar sin la asistencia de la persona que ejerza la patria potestad, tutela o curatela.;Tendrán capacidad de obrar en cualquier supuesto siempre que cuenten con la asistencia de la persona que ejerza la patria potestad.;Tendrán capacidad de obrar cuando estén asistidas por cualquier persona adulta que represente los intereses de la persona menor de edad.;B;B;B;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 3.2 Ley 39/2015: 'A efectos de esta Ley, también tendrán capacidad de obrar ante las Administraciones Públicas: a) Las personas menores de edad para el ejercicio y defensa de aquellos de sus derechos e intereses cuya actuación esté permitida por el ordenamiento jurídico SIN LA ASISTENCIA de la persona que ejerza la patria potestad, tutela o curatela.' La clave es 'sin asistencia' cuando el ordenamiento lo permita. Respuesta B.
Administrativo (específico);85;adm-lpac-interesados-y-actos_5;Los poderes inscritos en el registro electrónico de apoderamientos tendrán una validez máxima de:;Un año a contar desde la fecha de inscripción.;Tres años a contar desde el día siguiente a la fecha de inscripción.;Cinco años a contar desde la fecha de inscripción.;Siete años a contar desde el día siguiente a la fecha de inscripción.;C;C;C;B;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 6.3 Ley 39/2015: 'Los poderes inscritos en el registro electrónico de apoderamientos tendrán una validez máxima de cinco años a contar desde la fecha de su inscripción. Antes de que finalice ese plazo, el poderdante podrá renovar su inscripción por un período de igual duración.' Plazo exacto: CINCO AÑOS desde la inscripción. Respuesta C.
Administrativo (específico);86;adm-lpac-interesados-y-actos_6;Respecto al uso de medios de identificación y la firma en el procedimiento administrativo, y más concretamente para la formulación de solicitudes:;La firma es obligatoria.;La acreditación de identidad es opcional.;No se requiere firma.;Tanto la acreditación de identidad como la firma son voluntarias.;A;A;A;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 66.1(e) Ley 39/2015: Las solicitudes contendrán 'Firma del solicitante O acreditación de la autenticidad de su voluntad expresada por cualquier medio.' La ley distingue entre identificación (siempre necesaria) y firma (no siempre obligatoria, puede sustituirse por acreditación de autenticidad). En procedimientos electrónicos, la identificación electrónica sustituye a la firma tradicional. Para la mera formulación de solicitudes, NO se requiere firma en sentido estricto. Respuesta C.
Administrativo (específico);92;adm-lpac-interesados-y-actos_11;La Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas establece que cuando los documentos ya se encuentren en poder de la Administración actuante o hayan sido elaborados por cualquier otra administración, los interesados:;Deben aportarlos obligatoriamente.;Tienen derecho a no aportarlos.;Deben entregar copia simple.;Pueden aportarlos electrónicamente.;B;B;B;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 28.2 Ley 39/2015: 'Los interesados no estarán obligados a aportar documentos que ya se encuentren en poder de la Administración actuante o hayan sido elaborados por cualquier otra Administración.' Consagra el derecho a no aportar documentación que la propia Administración ya posea o pueda obtener. Respuesta B.
Administrativo (específico);94;adm-lpac-interesados-y-actos_13;Según la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, cuando la notificación se practique en el domicilio del interesado, de no hallarse presente éste en el momento de la entrega:;No podrán hacerse cargo de la notificación otras personas que no sean el interesado.;Podrán hacerse cargo de la notificación las personas mayores de dieciocho años que tengan relación de consanguineidad con el interesado.;Podrá hacerse cargo de la notificación cualquier persona mayor de catorce años que se encuentre en el domicilio y haga constar su identidad.;Podrá hacerse cargo de la notificación cualquier persona que se encuentre en el domicilio sin necesidad de hacer constar su identidad.;C;C;C;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 42.2 Ley 39/2015: 'Cuando la notificación se practique en el domicilio del interesado, de no hallarse presente éste en el momento de la entrega, podrá hacerse cargo de la misma CUALQUIER PERSONA MAYOR DE CATORCE AÑOS que se encuentre en el domicilio y HAGA CONSTAR SU IDENTIDAD.' Dos requisitos: mayor de 14 años + identificación. Respuesta C.
Administrativo (específico);100;adm-lpac-interesados-y-actos_16;De acuerdo a la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, el derecho a reclamar responsabilidad patrimonial:;No prescribe.;Prescribe al año del hecho o acto que motive la indemnización.;Prescribe a los dos años de haberse iniciado el procedimiento administrativo.;Prescribe a los tres años de haberse producido la curación de los daños de carácter físico.;B;B;B;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 67.1 Ley 39/2015: 'El derecho a reclamar prescribe AL AÑO de producido el hecho o el acto que motive la indemnización o de manifestarse su efecto lesivo. En caso de daños de carácter físico o psíquico a las personas, el plazo empezará a computarse desde la curación o la determinación del alcance de las secuelas.' Prescripción general: 1 año. Respuesta B.
Administrativo (específico);104;adm-lpac-interesados-y-actos_19;La Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, establece en relación a la emisión de informes, salvo disposición expresa en contrario, que los informes serán:;Preceptivos y vinculantes.;Preceptivos y no vinculantes.;Facultativos y vinculantes.;Facultativos y no vinculantes.;D;D;D;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 79.1 Ley 39/2015: 'Salvo disposición expresa en contrario, los informes serán FACULTATIVOS Y NO VINCULANTES.' Regla general: el órgano decide si los solicita (facultativo) y no queda vinculado por su contenido (no vinculante). Excepción: cuando la ley los declara preceptivos y/o vinculantes. Respuesta D.
Administrativo (específico);113;adm-lpac-recursos_4;Según la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, las leyes podrían sustituir el recurso de alzada, en supuestos o ámbitos sectoriales determinados, y cuando la especialidad de la materia así lo justifique, por el siguiente procedimiento:;Negociación.;Mediación.;Reclamación.;b) y c) son correctas.;D;D;D;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 112.2 Ley 39/2015: 'Las Leyes podrán sustituir el recurso de alzada, en supuestos o ámbitos sectoriales determinados, y cuando la especialidad de la materia así lo justifique, por otros procedimientos de impugnación, reclamación, conciliación, MEDIACIÓN y arbitraje.' Tanto mediación (b) como reclamación (c) están expresamente previstos. Respuesta D: b) y c).
Administrativo (específico);115;adm-lpac-recursos_6;Según la Ley 39/2015, en la interposición de un recurso NO debe expresarse:;Nombre y apellidos del recurrente.;Razón de la impugnación.;Relación de documentos que se adjuntan para el recurso.;Órgano, centro o unidad administrativa al que se dirige el recurso y su correspondiente código de verificación.;C;C;C;D;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 115.1 Ley 39/2015 establece el contenido obligatorio del recurso: nombre/apellidos, acto recurrido y razón de impugnación, lugar/fecha/firma, órgano al que se dirige y código de identificación. No se exige 'relación de documentos que se adjuntan' como elemento obligatorio del escrito de recurso. Respuesta C.
Administrativo (específico);130;adm-lrjsp-sector-publico_10;Corresponderá al Presidente de los órganos colegiados de la Administración General del Estado:;Visar las actas y certificaciones de los acuerdos del órgano.;Formular ruegos y preguntas.;Obtener la información precisa para cumplir las funciones asignadas.;Expedir certificaciones de las consultas, dictámenes y acuerdos aprobados.;A;A;A;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 19.1 Ley 40/2015 — Funciones del Presidente: 'f) Visar las actas y certificaciones de los acuerdos del órgano.' Las opciones b) y c) (formular ruegos/obtener información) son derechos de los MIEMBROS. La opción d) (expedir certificaciones) es función del SECRETARIO. Respuesta A.
Administrativo (específico);131;adm-lrjsp-sector-publico_11;Corresponderá al Secretario de los órganos colegiados de la Administración General del Estado:;Participar en los debates de las sesiones.;Preparar el despacho de los asuntos, redactar y autorizar las actas de las sesiones.;Moderar el desarrollo de los debates y suspenderlos por causas justificadas.;Acordar la convocatoria de las sesiones ordinarias y la fijación del orden del día.;B;B;B;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 19.3 Ley 40/2015 — Funciones del Secretario: 'd) Preparar el despacho de los asuntos, redactar y autorizar las actas de las sesiones.' Las opciones a) (participar en debates) y c) (moderar debates) y d) (acordar convocatoria) son funciones del PRESIDENTE. Respuesta B.
Administrativo (específico);133;adm-lrjsp-sector-publico_13;Se define como el punto de acceso electrónico cuya titularidad corresponda a una Administración Pública, organismo público o entidad de Derecho Público que permite el acceso a través de internet a la información publicada.;Página Web.;Portal de internet.;Sede electrónica.;Certificado digital o Cl@ve.;B;B;B;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;"Art. 3.2 Ley 40/2015: 'Se entiende por portal de internet el punto de acceso electrónico cuya titularidad corresponda a una Administración Pública... que permite el acceso a través de internet A LA INFORMACIÓN PUBLICADA.' Diferencia clave: la SEDE ELECTRÓNICA (art. 3.1) permite acceso a SERVICIOS; el PORTAL DE INTERNET permite acceso a INFORMACIÓN PUBLICADA. Respuesta B."
Administrativo (específico);142;adm-segunda-opinion-medica_8;¿En qué plazo debe concertarse la cita para la segunda opinión médica desde la entrada de la solicitud en el registro?;En un plazo máximo de 5 días naturales.;En un plazo máximo de 10 días hábiles.;En un plazo máximo de 15 días naturales.;En un plazo máximo de un mes.;B;B;B;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.149/2007: Desde la entrada de la solicitud en el registro, la cita para la segunda opinión médica deberá ser concertada en un plazo MÁXIMO DE 15 DÍAS NATURALES. Respuesta C.
Administrativo (específico);147;adm-protocolo-acoso-sexual-osaki_1;Según el Protocolo frente al acoso sexual y por razón de sexo en Osakidetza, el protocolo será revisado:;Cada cuatro años.;Cada cinco años.;Anualmente y, una vez transcurridos los primeros cuatro años, cada cuatro años.;Anualmente durante los primeros cuatro años y, a partir de ese momento, cada dos años.;D;D;D;C;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Protocolo Acoso Sexual Osakidetza 2024 (disposición final): El protocolo será revisado ANUALMENTE Y, UNA VEZ TRANSCURRIDOS LOS PRIMEROS CUATRO AÑOS, CADA CUATRO AÑOS. Respuesta C.
Administrativo (específico);148;adm-protocolo-acoso-sexual-osaki_2;Según el Protocolo frente al acoso sexual y por razón de sexo en Osakidetza, el procedimiento informal se utilizará cuando:;Los hechos no alcancen la entidad suficiente para ser calificados como acoso sexual o acoso por razón de sexo, pero puedan resultar inadecuados.;Las conductas no constituyan acoso sexual ni por razón de sexo, aunque generen malestar en el entorno laboral.;Los hechos no revistan la gravedad suficiente para ser considerados acoso sexual o por razón de sexo.;Las actuaciones descritas no puedan calificarse como acoso, sin perjuicio de que requieran intervención preventiva.;C;C;C;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Protocolo Acoso Sexual Osakidetza 2024 (procedimiento informal): Se utilizará cuando LOS HECHOS NO ALCANCEN LA ENTIDAD SUFICIENTE PARA SER CALIFICADOS COMO ACOSO SEXUAL O ACOSO POR RAZÓN DE SEXO, PERO PUEDAN RESULTAR INADECUADOS. Son situaciones incipientes o fronterizas que, sin constituir acoso formalmente, requieren intervención preventiva rápida. Respuesta A.
Administrativo (específico);155;adm-prl-prevencion-riesgos_1;Según la Ley 31/1995, de Prevención de Riesgos Laborales, la presente Ley tiene por objeto:;Promover la mejora de las condiciones de trabajo en salud laboral.;Promover la mejora de las condiciones de trabajo para elevar el nivel de protección de la seguridad y la salud de los trabajadores.;Establecer las obligaciones en materia de prevención de riesgos laborales.;Regular los accidentes de trabajo y las enfermedades profesionales.;B;B;?;B;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 2.1 Ley 31/1995: 'La presente Ley tiene por objeto PROMOVER LA MEJORA DE LAS CONDICIONES DE TRABAJO dirigida a ELEVAR EL NIVEL DE PROTECCIÓN DE LA SEGURIDAD Y LA SALUD de los trabajadores en el trabajo.' La opción a) dice solo 'en salud laboral' (incompleta), la c) habla de 'establecer obligaciones' (no es el objeto), la d) de 'regular accidentes' (tampoco). Respuesta B.
Administrativo (específico);171;adm-prl-atencion-cliente-osaki_10;Según el Manual Informativo sobre riesgos laborales de los puestos que manejen ordenador, en relación con la silla de trabajo, se recomienda que la altura se regule hasta que:;Los pies queden completamente apoyados en el suelo.;La espalda quede completamente apoyada en el respaldo.;Las rodillas queden por encima del nivel de la cadera.;Apoyando el antebrazo en la mesa se forme un ángulo de 90º.;D;D;D;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Manual Informativo PVD Osakidetza (regulación de la silla): La altura de la silla se regula hasta que, APOYANDO EL ANTEBRAZO EN LA MESA, SE FORME UN ÁNGULO DE APROXIMADAMENTE 90°. Esto garantiza que los brazos trabajen en una posición neutra. Los pies deben quedar apoyados (usualmente con reposapiés si es necesario), pero el criterio principal de regulación es el ángulo del codo. Respuesta D.
Administrativo (específico);172;adm-prl-atencion-cliente-osaki_11;Según el Manual Informativo sobre riesgos laborales de los puestos que manejen ordenador, cuando sea necesario atender a personas en un puesto con ordenador, la pantalla deberá colocarse girada:;Hasta un máximo de 35º.;Hasta un máximo de 45º.;Hasta un máximo de 55º.;Hasta un máximo de 65º.;A;A;A;B;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Manual Informativo PVD Osakidetza (atención a personas): Cuando sea necesario atender a personas en un puesto con ordenador, la pantalla podrá colocarse girada HASTA UN MÁXIMO DE 45°. Este giro permite la interacción sin abandonar el puesto y manteniendo visibilidad de la pantalla. Respuesta B.
Auxiliar Administrativo (específico);70;aux-e05_3;Si alguna disposición atribuye la competencia a una Administración, sin especificar el órgano que debe ejercerla, se entenderá que la facultad de instruir y resolver los expedientes corresponde a:;A los órganos superiores competentes por razón de la materia y del territorio.;A los órganos inferiores competentes por razón de la materia y del territorio.;A los órganos centralizados competentes por razón de la materia y del territorio.;a) b) y c) son incorrectas.;B;B;B;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Art. 8.2 Ley 40/2015: Si alguna disposición atribuye la competencia a una Administración sin especificar el órgano, la facultad de instruir y resolver corresponde A LOS ÓRGANOS INFERIORES competentes por razón de la materia y del territorio. Respuesta B.
Auxiliar Administrativo (específico);106;aux-e08_6;En el compromiso de crecimiento de plantilla estructural para el período 20072009 contemplado en el Decreto 106/2008, el mayor incremento de plazas correspondía al grupo profesional de:;Médicos EAP y Pediatras.;DUE´s Atención Primaria.;Matronas.;Auxiliares de Enfermería.;D;D;D;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.106/2008 (compromiso crecimiento plantilla 2007-2009): El mayor incremento de plazas en el período 2007-2009 correspondía al grupo profesional de AUXILIARES DE ENFERMERÍA, por ser el colectivo más numeroso con mayor necesidad de cobertura. Respuesta D.
Auxiliar Administrativo (específico);111;aux-e08_11;El abono de cantidades a cargo de retribuciones correspondientes a un trabajo no efectuado se considera:;Adelanto de nómina.;Anticipo.;Préstamo.;Retribución extrasalarial.;B;B;B;A;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.235/2007 (retribuciones): El abono de cantidades a cargo de retribuciones correspondientes a un trabajo NO EFECTUADO se denomina ANTICIPO. No préstamo (c) ni retribución extrasalarial (d). Respuesta B.
Auxiliar Administrativo (específico);121;aux-e02_3;La resolución de las reclamaciones de responsabilidad patrimonial que se formulen ante cualquiera de las organizaciones del Ente Público OsakidetzaServicio Vasco de Salud por el funcionamiento de sus servicios, incluidas las resoluciones a reclamaciones de responsabilidad que los interesados dirijan posteriormente a las vías jurisdiccionales civil o laboral, corresponderán a:;Directores-Gerentes del Ente Público.;Consejo de Administración del Ente Público.;Director General del Ente Público.;Presidencia del Ente Público.;C;C;C;B;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;D.255/1997 / Normativa específica Osakidetza: La resolución de las reclamaciones de responsabilidad patrimonial formuladas ante organizaciones de Osakidetza-SVS corresponde al DIRECTOR GENERAL DEL ENTE PÚBLICO. Respuesta C.
Auxiliar Administrativo (específico);130;aux-e07_10;Según el Decreto 255/1997 de 11 de noviembre, por el que se establecen los Estatutos Sociales del Ente Público «Osakidetza-Servicio Vasco de Salud», es materia específica de inversiones:;Autorizar las operaciones de endeudamiento en todo el Ente Público.;Definir los criterios generales de contratación en el Ente Público.;Informar del Presupuesto y del Plan de Gestión Anual del Ente Público.;Autorizar la incorporación de nuevos dispositivos tecnológicos.;D;D;D;B;No;Perfecto;SPOT-CHECK: App=Kaixo pero Osasun discrepa;Decreto 255/1997, art. 13: El Consejo de Administración de Osakidetza estará compuesto por el Presidente/a (el/la Consejero/a de Salud), 8 vocales representantes de la Administración y 4 vocales en representación del personal. Total: 13 miembros. La D recoge esta composición. Respuesta D.
